num_vuelo;dia_sem;destino;codigo;opera_desde;opera_hasta;hora_salida;aeronave;pais;origen
  RYR3514;2022-03-09 00:00:00;LONDRES /LUTON APT;LTN;2022-02-02;2022-03-23;11:40;73H;REINO-UNIDO;TFS
  EZY2038;2022-03-11 00:00:00;LONDRES /LUTON APT;LTN;2022-02-04;2022-03-25;12:15;320;REINO-UNIDO;TFS
  EZY2040;2022-03-08 00:00:00;LONDRES /LUTON APT;LTN;2022-02-08;2022-03-22;12:45;320;REINO-UNIDO;TFS
  EZY2038;2022-03-10 00:00:00;LONDRES /LUTON APT;LTN;2021-11-04;2022-03-24;12:55;320;REINO-UNIDO;TFS
  EZY2040;2022-03-12 00:00:00;LONDRES /LUTON APT;LTN;2022-03-05;2022-03-26;15:45;320;REINO-UNIDO;TFS
  RYR3514;2022-03-13 00:00:00;LONDRES /LUTON APT;LTN;2022-02-06;2022-03-20;18:45;73H;REINO-UNIDO;TFS
  EZY2038;2022-03-12 00:00:00;LONDRES /LUTON APT;LTN;2022-03-05;2022-03-12;18:55;320;REINO-UNIDO;TFS
  WUK8130;2022-03-13 00:00:00;LONDRES /LUTON APT;LTN;2022-01-16;2022-03-20;21:30;321;REINO-UNIDO;TFS
  WUK8130;2022-03-11 00:00:00;LONDRES /LUTON APT;LTN;2022-02-18;2022-03-25;21:30;321;REINO-UNIDO;TFS
  WUK8130;2022-03-09 00:00:00;LONDRES /LUTON APT;LTN;2022-03-09;2022-03-09;21:30;321;REINO-UNIDO;TFS
  RYR8167;2022-03-07 00:00:00;LONDRES /STANSTED;STN;2021-11-01;2022-03-21;11:15;7M8;REINO-UNIDO;TFS
  RYR8167;2022-03-10 00:00:00;LONDRES /STANSTED;STN;2021-11-25;2022-03-24;11:20;7M8;REINO-UNIDO;TFS
  RYR8167;2022-03-11 00:00:00;LONDRES /STANSTED;STN;2021-12-17;2022-03-25;11:20;7M8;REINO-UNIDO;TFS
  EXS1664;2022-03-12 00:00:00;LONDRES /STANSTED;STN;2022-01-08;2022-03-26;15:30;73H;REINO-UNIDO;TFS
  EXS1494;2022-03-13 00:00:00;LONDRES /STANSTED;STN;2022-02-13;2022-03-20;16:15;73H;REINO-UNIDO;TFS
  EXS1494;2022-03-10 00:00:00;LONDRES /STANSTED;STN;2022-02-17;2022-03-24;16:40;73H;REINO-UNIDO;TFS
  RYR8157;2022-03-07 00:00:00;LONDRES /STANSTED;STN;2022-02-14;2022-03-21;18:05;7M8;REINO-UNIDO;TFS
  EXS1494;2022-03-12 00:00:00;LONDRES /STANSTED;STN;2022-03-12;2022-03-26;18:25;73H;REINO-UNIDO;TFS
  EZY8704;2022-03-12 00:00:00;LONDRES/GATWICK;LGW;2022-02-05;2022-03-26;12:10;320;REINO-UNIDO;TFS
  EZY8712;2022-03-07 00:00:00;LONDRES/GATWICK;LGW;2022-03-07;2022-03-21;12:15;320;REINO-UNIDO;TFS
  EZY8704;2022-03-10 00:00:00;LONDRES/GATWICK;LGW;2022-02-03;2022-03-24;13:20;32Q;REINO-UNIDO;TFS
  EZY8710;2022-03-12 00:00:00;LONDRES/GATWICK;LGW;2022-02-12;2022-03-26;14:40;320;REINO-UNIDO;TFS
  EZY8710;2022-03-11 00:00:00;LONDRES/GATWICK;LGW;2022-03-11;2022-03-25;16:10;320;REINO-UNIDO;TFS
  EZY8706;2022-03-12 00:00:00;LONDRES/GATWICK;LGW;2022-01-01;2022-03-26;19:05;32Q;REINO-UNIDO;TFS
  EZY8706;2022-03-13 00:00:00;LONDRES/GATWICK;LGW;2022-03-06;2022-03-20;19:40;32Q;REINO-UNIDO;TFS
  EZY8714;2022-03-13 00:00:00;LONDRES/GATWICK;LGW;2022-03-06;2022-03-13;20:55;32Q;REINO-UNIDO;TFS
  LGL712;2022-03-07 00:00:00;LUXEMBURGO;LUX;2022-03-07;2022-03-21;15:20;73H;LUXEMBURGO;TFS
  LGL712;2022-03-09 00:00:00;LUXEMBURGO;LUX;2021-11-24;2022-03-23;15:55;73H;LUXEMBURGO;TFS
  LGL714;2022-03-12 00:00:00;LUXEMBURGO;LUX;2022-02-05;2022-03-26;17:30;73H;LUXEMBURGO;TFS
  EJU4460;2022-03-12 00:00:00;LYON /SATOLAS;LYS;2021-11-06;2022-03-26;18:05;320;FRANCIA;TFS
  EJU4460;2022-03-09 00:00:00;LYON /SATOLAS;LYS;2022-02-09;2022-03-23;18:05;320;FRANCIA;TFS
  VOE2521;2022-03-13 00:00:00;LYON /SATOLAS;LYS;2022-02-13;2022-03-20;19:55;319;FRANCIA;TFS
  RYR2914;2022-03-08 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2021-11-02;2022-03-22;10:00;73H;ESPANIA;TFS
  IBE3979;2022-03-13 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2021-11-14;2022-03-20;11:00;320;ESPANIA;TFS
  IBE3979;2022-03-12 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2021-11-27;2022-03-19;11:00;320;ESPANIA;TFS
  IBE3979;2022-03-11 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2021-12-17;2022-03-18;11:00;320;ESPANIA;TFS
  RYR2914;2022-03-12 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2022-01-01;2022-03-26;11:40;73H;ESPANIA;TFS
  RYR2914;2022-03-11 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2021-11-05;2022-03-25;11:45;73H;ESPANIA;TFS
  RYR2914;2022-03-13 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2021-10-31;2022-03-20;13:10;73H;ESPANIA;TFS
  RYR2914;2022-03-09 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2021-11-03;2022-03-23;13:50;73H;ESPANIA;TFS
  RYR2914;2022-03-10 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2021-11-04;2022-03-24;17:20;73H;ESPANIA;TFS
  RYR2914;2022-03-07 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2021-11-01;2022-03-21;18:35;73H;ESPANIA;TFS
  IBE3929;2022-03-09 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2022-01-12;2022-03-23;19:05;320;ESPANIA;TFS
  IBE3929;2022-03-07 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2022-01-17;2022-03-14;19:05;320;ESPANIA;TFS
  IBE3929;2022-03-11 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2022-01-21;2022-03-25;19:05;320;ESPANIA;TFS
  IBE3929;2022-03-13 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2022-01-30;2022-03-20;19:05;320;ESPANIA;TFS
  IBE3929;2022-03-10 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2022-02-24;2022-03-24;19:05;320;ESPANIA;TFS
  RYR3349;2022-03-08 00:00:00;MALAGA-COSTA DEL SOL;AGP;2021-11-02;2022-03-22;9:05;73H;ESPANIA;TFS
  RYR3349;2022-03-12 00:00:00;MALAGA-COSTA DEL SOL;AGP;2022-01-01;2022-03-26;12:55;73H;ESPANIA;TFS
  RYR4331;2022-03-10 00:00:00;MANCHESTER /INTERNACIONAL;MAN;2022-02-03;2022-03-24;11:05;73H;REINO-UNIDO;TFS
  RUK4333;2022-03-12 00:00:00;MANCHESTER /INTERNACIONAL;MAN;2022-01-15;2022-03-26;11:20;73H;REINO-UNIDO;TFS
  RYR4333;2022-03-11 00:00:00;MANCHESTER /INTERNACIONAL;MAN;2022-02-04;2022-03-25;11:20;73H;REINO-UNIDO;TFS
  RYR4333;2022-03-13 00:00:00;MANCHESTER /INTERNACIONAL;MAN;2022-02-06;2022-03-20;12:05;73H;REINO-UNIDO;TFS
  EZY1902;2022-03-09 00:00:00;MANCHESTER /INTERNACIONAL;MAN;2022-03-02;2022-03-16;12:20;320;REINO-UNIDO;TFS
  EZY1902;2022-03-07 00:00:00;MANCHESTER /INTERNACIONAL;MAN;2021-11-01;2022-03-21;12:50;320;REINO-UNIDO;TFS
  EZY1902;2022-03-10 00:00:00;MANCHESTER /INTERNACIONAL;MAN;2021-11-04;2022-03-24;12:55;320;REINO-UNIDO;TFS
  EZY1902;2022-03-08 00:00:00;MANCHESTER /INTERNACIONAL;MAN;2022-01-25;2022-03-22;13:10;320;REINO-UNIDO;TFS
  RUK5882;2022-03-07 00:00:00;MANCHESTER /INTERNACIONAL;MAN;2022-01-17;2022-03-21;13:25;73H;REINO-UNIDO;TFS
  EXS1768;2022-03-11 00:00:00;MANCHESTER /INTERNACIONAL;MAN;2022-03-04;2022-03-25;15:15;73H;REINO-UNIDO;TFS
  EXS918;2022-03-11 00:00:00;MANCHESTER /INTERNACIONAL;MAN;2021-12-17;2022-03-25;15:45;75W;REINO-UNIDO;TFS
  EXS918;2022-03-08 00:00:00;MANCHESTER /INTERNACIONAL;MAN;2022-01-25;2022-03-22;15:45;75W;REINO-UNIDO;TFS
  EXS918;2022-03-10 00:00:00;MANCHESTER /INTERNACIONAL;MAN;2022-03-03;2022-03-24;15:45;75W;REINO-UNIDO;TFS
  EXS756;2022-03-11 00:00:00;MANCHESTER /INTERNACIONAL;MAN;2022-01-21;2022-03-25;16:45;321;REINO-UNIDO;TFS
  EXS756;2022-03-08 00:00:00;MANCHESTER /INTERNACIONAL;MAN;2022-02-15;2022-03-08;16:45;321;REINO-UNIDO;TFS
  EXS756;2022-03-10 00:00:00;MANCHESTER /INTERNACIONAL;MAN;2022-03-03;2022-03-24;16:45;321;REINO-UNIDO;TFS
  EXS756;2022-03-07 00:00:00;MANCHESTER /INTERNACIONAL;MAN;2022-03-07;2022-03-21;17:00;73H;REINO-UNIDO;TFS
  EZY1904;2022-03-08 00:00:00;MANCHESTER /INTERNACIONAL;MAN;2022-02-08;2022-03-22;18:10;320;REINO-UNIDO;TFS
  EZY1904;2022-03-09 00:00:00;MANCHESTER /INTERNACIONAL;MAN;2022-02-23;2022-03-23;18:10;320;REINO-UNIDO;TFS
  EXS756;2022-03-12 00:00:00;MANCHESTER /INTERNACIONAL;MAN;2022-03-12;2022-03-12;18:15;75W;REINO-UNIDO;TFS
  EZY1904;2022-03-12 00:00:00;MANCHESTER /INTERNACIONAL;MAN;2022-02-05;2022-03-26;18:35;320;REINO-UNIDO;TFS
  RUK4331;2022-03-08 00:00:00;MANCHESTER /INTERNACIONAL;MAN;2022-02-01;2022-03-22;19:00;73H;REINO-UNIDO;TFS
  EXS1768;2022-03-12 00:00:00;MANCHESTER /INTERNACIONAL;MAN;2022-02-19;2022-03-26;19:05;75W;REINO-UNIDO;TFS
  RYR4331;2022-03-11 00:00:00;MANCHESTER /INTERNACIONAL;MAN;2022-01-07;2022-03-25;19:10;73H;REINO-UNIDO;TFS
  EZY1904;2022-03-10 00:00:00;MANCHESTER /INTERNACIONAL;MAN;2022-03-03;2022-03-24;19:15;320;REINO-UNIDO;TFS
  RYR4331;2022-03-13 00:00:00;MANCHESTER /INTERNACIONAL;MAN;2021-10-31;2022-03-20;19:20;73H;REINO-UNIDO;TFS
  RYR4333;2022-03-10 00:00:00;MANCHESTER /INTERNACIONAL;MAN;2022-02-03;2022-03-24;19:20;73H;REINO-UNIDO;TFS
  EXS772;2022-03-13 00:00:00;MANCHESTER /INTERNACIONAL;MAN;2022-03-06;2022-03-20;19:30;321;REINO-UNIDO;TFS
  EZY1908;2022-03-11 00:00:00;MANCHESTER /INTERNACIONAL;MAN;2021-12-31;2022-03-25;19:50;320;REINO-UNIDO;TFS
  RYR6739;2022-03-12 00:00:00;MARSELLA;MRS;2022-01-01;2022-03-26;9:55;73H;FRANCIA;TFS
  VOE2589;2022-03-12 00:00:00;MARSELLA;MRS;2022-02-05;2022-03-19;10:30;320;FRANCIA;TFS
  RYR6739;2022-03-08 00:00:00;MARSELLA;MRS;2021-11-02;2022-03-22;17:35;73H;FRANCIA;TFS
  VOE2589;2022-03-13 00:00:00;MARSELLA;MRS;2022-03-06;2022-03-20;18:55;320;FRANCIA;TFS
  RYR1038;2022-03-09 00:00:00;MEMMINGEN;FMM;2021-11-03;2022-03-23;11:20;73H;ALEMANIA;TFS
  RYR1038;2022-03-13 00:00:00;MEMMINGEN;FMM;2021-10-31;2022-03-20;16:25;73H;ALEMANIA;TFS
  RYR1810;2022-03-09 00:00:00;MILAN /MALPENSA;MXP;2022-02-02;2022-03-23;10:20;7M8;ITALIA;TFS
  EJU2588;2022-03-10 00:00:00;MILAN /MALPENSA;MXP;2022-02-17;2022-03-10;11:25;32Q;ITALIA;TFS
  NOS1460;2022-03-07 00:00:00;MILAN /MALPENSA;MXP;2022-03-07;2022-03-21;12:10;7S8;ITALIA;TFS
  EJU2588;2022-03-09 00:00:00;MILAN /MALPENSA;MXP;2022-02-23;2022-03-23;17:10;320;ITALIA;TFS
  EJU2588;2022-03-07 00:00:00;MILAN /MALPENSA;MXP;2022-02-07;2022-03-21;17:20;32Q;ITALIA;TFS
  EJU2588;2022-03-11 00:00:00;MILAN /MALPENSA;MXP;2022-02-25;2022-03-25;17:20;32Q;ITALIA;TFS
  EJU2588;2022-03-12 00:00:00;MILAN /MALPENSA;MXP;2022-03-05;2022-03-26;17:20;32Q;ITALIA;TFS
  EJU2588;2022-03-08 00:00:00;MILAN /MALPENSA;MXP;2022-03-01;2022-03-22;17:30;32Q;ITALIA;TFS
  EJU2588;2022-03-13 00:00:00;MILAN /MALPENSA;MXP;2022-03-06;2022-03-20;18:30;320;ITALIA;TFS
  EJU2590;2022-03-11 00:00:00;MILAN /MALPENSA;MXP;2022-03-04;2022-03-25;19:55;320;ITALIA;TFS
  RYR8839;2022-03-10 00:00:00;MILAN/BERGAMO;BGY;2022-02-03;2022-03-24;11:15;7M8;ITALIA;TFS
  RYR8839;2022-03-07 00:00:00;MILAN/BERGAMO;BGY;2021-12-06;2022-03-21;11:25;7M8;ITALIA;TFS
  AFL2549;2022-03-12 00:00:00;MOSCU /SHEREMETYEVO;SVO;2022-02-19;2022-03-26;20:45;32N;FEDERACION-RUSA;TFS
  CXI9058;2022-03-11 00:00:00;MUENSTER;FMO;2022-01-21;2022-03-25;17:55;73H;ALEMANIA;TFS
  TUI2197;2022-03-12 00:00:00;MUNICH /FRANZ JOSEF STRAUSS;MUC;2021-11-13;2022-03-26;12:00;7S8;ALEMANIA;TFS
  CFG1585;2022-03-11 00:00:00;MUNICH /FRANZ JOSEF STRAUSS;MUC;2022-03-04;2022-03-25;13:55;32B;ALEMANIA;TFS
  DLH1839;2022-03-13 00:00:00;MUNICH /FRANZ JOSEF STRAUSS;MUC;2022-03-06;2022-03-13;14:05;321;ALEMANIA;TFS
  TUI2196;2022-03-09 00:00:00;MUNICH /FRANZ JOSEF STRAUSS;MUC;2022-03-09;2022-03-23;14:20;7S8;ALEMANIA;TFS
  CFG1585;2022-03-07 00:00:00;MUNICH /FRANZ JOSEF STRAUSS;MUC;2022-03-07;2022-03-21;15:15;320;ALEMANIA;TFS
  TUI2703;2022-03-10 00:00:00;MUNICH /FRANZ JOSEF STRAUSS;MUC;2021-11-04;2022-03-24;15:35;7S8;ALEMANIA;TFS
  EJU3284;2022-03-13 00:00:00;NANTES / ATLANTIQUE;NTE;2022-02-13;2022-03-20;10:15;320;FRANCIA;TFS
  VOE2807;2022-03-12 00:00:00;NANTES / ATLANTIQUE;NTE;2022-02-26;2022-03-26;16:35;319;FRANCIA;TFS
  EJU7702;2022-03-12 00:00:00;NANTES / ATLANTIQUE;NTE;2022-01-01;2022-03-26;17:15;320;FRANCIA;TFS
  EJU7702;2022-03-08 00:00:00;NANTES / ATLANTIQUE;NTE;2021-12-21;2022-03-22;18:10;320;FRANCIA;TFS
  VOE2807;2022-03-13 00:00:00;NANTES / ATLANTIQUE;NTE;2022-02-06;2022-03-20;19:30;319;FRANCIA;TFS
  RYR8694;2022-03-10 00:00:00;NAPOLES;NAP;2022-02-03;2022-03-24;10:15;7M8;ITALIA;TFS
  RYR8694;2022-03-08 00:00:00;NAPOLES;NAP;2021-12-07;2022-03-22;10:30;7M8;ITALIA;TFS
  RYR8694;2022-03-12 00:00:00;NAPOLES;NAP;2022-01-08;2022-03-26;10:40;7M8;ITALIA;TFS
  EJU4858;2022-03-13 00:00:00;NAPOLES;NAP;2021-10-31;2022-03-20;12:00;320;ITALIA;TFS
  EJU4858;2022-03-08 00:00:00;NAPOLES;NAP;2022-02-08;2022-03-22;12:20;320;ITALIA;TFS
  EJU4858;2022-03-09 00:00:00;NAPOLES;NAP;2022-03-09;2022-03-23;16:40;320;ITALIA;TFS
  EXS518;2022-03-12 00:00:00;NEWCASTLE;NCL;2022-01-08;2022-03-26;14:45;73H;REINO-UNIDO;TFS
  EXS518;2022-03-09 00:00:00;NEWCASTLE;NCL;2022-02-16;2022-03-23;14:45;73H;REINO-UNIDO;TFS
  EXS518;2022-03-08 00:00:00;NEWCASTLE;NCL;2022-02-01;2022-03-22;14:50;73H;REINO-UNIDO;TFS
  EXS506;2022-03-11 00:00:00;NEWCASTLE;NCL;2022-03-11;2022-03-25;18:40;73H;REINO-UNIDO;TFS
  EXS506;2022-03-12 00:00:00;NEWCASTLE;NCL;2022-02-12;2022-03-12;19:30;73H;REINO-UNIDO;TFS
  EJU1602;2022-03-12 00:00:00;NIZA /COTE D-AZUR;NCE;2022-01-01;2022-03-26;18:00;320;FRANCIA;TFS
  EJU1602;2022-03-09 00:00:00;NIZA /COTE D-AZUR;NCE;2022-02-09;2022-03-23;18:00;320;FRANCIA;TFS
  CXI2180;2022-03-13 00:00:00;NUREMBERG;NUE;2022-01-23;2022-03-20;17:40;73H;ALEMANIA;TFS
  CXI2150;2022-03-10 00:00:00;NUREMBERG;NUE;2022-03-03;2022-03-24;18:25;73H;ALEMANIA;TFS
  JAF1802;2022-03-13 00:00:00;OOSTENDE-BRUGGE / OOSTENDEN;OST;2022-03-06;2022-03-13;10:50;7M8;BELGICA;TFS
  JAF1802;2022-03-10 00:00:00;OOSTENDE-BRUGGE / OOSTENDEN;OST;2022-03-03;2022-03-10;13:00;7M8;BELGICA;TFS
  JAF1802;2022-03-09 00:00:00;OOSTENDE-BRUGGE / OOSTENDEN;OST;2022-02-23;2022-03-23;21:10;7M8;BELGICA;TFS
  JAF1802;2022-03-12 00:00:00;OOSTENDE-BRUGGE / OOSTENDEN;OST;2022-03-12;2022-03-26;21:10;7M8;BELGICA;TFS
  RYR1207;2022-03-13 00:00:00;OPORTO;OPO;2022-02-06;2022-03-20;10:30;73H;PORTUGAL;TFS
  RYR1207;2022-03-10 00:00:00;OPORTO;OPO;2022-02-03;2022-03-24;13:15;73H;PORTUGAL;TFS
  NOZ1823;2022-03-12 00:00:00;OSLO / GARDERMOEN;OSL;2021-11-06;2022-03-26;16:10;73H;NORUEGA;TFS
  NOZ1823;2022-03-08 00:00:00;OSLO / GARDERMOEN;OSL;2021-11-02;2022-03-22;17:20;73H;NORUEGA;TFS
  RYR1513;2022-03-10 00:00:00;PARIS /BEAUVAIS-TILLE AIRPORT;BVA;2022-02-03;2022-03-24;17:10;7M8;FRANCIA;TFS
  RYR1513;2022-03-13 00:00:00;PARIS /BEAUVAIS-TILLE AIRPORT;BVA;2022-02-06;2022-03-20;17:20;7M8;FRANCIA;TFS
  TVF3121;2022-03-08 00:00:00;PARIS /ORLY;ORY;2021-11-02;2022-03-22;10:05;73H;FRANCIA;TFS
  TVF3121;2022-03-10 00:00:00;PARIS /ORLY;ORY;2022-02-10;2022-03-24;10:05;73H;FRANCIA;TFS
  VLG3131;2022-03-12 00:00:00;PARIS /ORLY;ORY;2022-02-05;2022-03-26;10:30;320;FRANCIA;TFS
  TVF3121;2022-03-12 00:00:00;PARIS /ORLY;ORY;2021-11-06;2022-03-26;10:35;73H;FRANCIA;TFS
  AFR1163;2022-03-12 00:00:00;PARIS/ CHARLES DE GAULLE;CDG;2021-11-27;2022-03-26;14:10;319;FRANCIA;TFS
  AFR1163;2022-03-07 00:00:00;PARIS/ CHARLES DE GAULLE;CDG;2022-02-21;2022-03-21;14:10;319;FRANCIA;TFS
  EJU3858;2022-03-12 00:00:00;PARIS/ CHARLES DE GAULLE;CDG;2021-11-06;2022-03-26;16:25;320;FRANCIA;TFS
  EJU3858;2022-03-08 00:00:00;PARIS/ CHARLES DE GAULLE;CDG;2021-11-02;2022-03-22;17:10;32Q;FRANCIA;TFS
  RYR7477;2022-03-10 00:00:00;PISA / GALILEO GALILEI;PSA;2022-02-03;2022-03-24;10:25;73H;ITALIA;TFS
  RYR7477;2022-03-12 00:00:00;PISA / GALILEO GALILEI;PSA;2022-01-08;2022-03-26;18:10;73H;ITALIA;TFS
  RYR7477;2022-03-08 00:00:00;PISA / GALILEO GALILEI;PSA;2021-11-02;2022-03-22;18:35;73H;ITALIA;TFS
  EWG4203;2022-03-09 00:00:00;PRAGA /RUZYNE;PRG;2022-03-02;2022-03-23;11:30;32A;REPUBLICA-CHECA;TFS
  EWG4203;2022-03-12 00:00:00;PRAGA /RUZYNE;PRG;2022-03-05;2022-03-26;13:10;319;REPUBLICA-CHECA;TFS
  TVS2037;2022-03-12 00:00:00;PRAGA /RUZYNE;PRG;2022-03-12;2022-03-19;17:40;73H;REPUBLICA-CHECA;TFS
  BTI762;2022-03-13 00:00:00;RIGA;RIX;2022-03-13;2022-03-13;14:10;223;LETONIA;TFS
  RYR246;2022-03-08 00:00:00;ROMA / FIUMICINO;FCO;2021-11-02;2022-03-22;10:15;73H;ITALIA;TFS
  RYR246;2022-03-12 00:00:00;ROMA / FIUMICINO;FCO;2022-01-01;2022-03-26;10:15;73H;ITALIA;TFS
  RYR246;2022-03-10 00:00:00;ROMA / FIUMICINO;FCO;2022-02-03;2022-03-24;10:35;73H;ITALIA;TFS
  WZZ8284;2022-03-11 00:00:00;ROMA / FIUMICINO;FCO;2022-02-04;2022-03-25;18:20;321;ITALIA;TFS
  TFL632;2022-03-13 00:00:00;ROTTERDAM;RTM;2022-01-02;2022-03-20;13:10;73H;HOLANDA;TFS
  TFL625;2022-03-10 00:00:00;ROTTERDAM;RTM;2022-03-03;2022-03-24;14:55;73H;HOLANDA;TFS
  TFL624;2022-03-09 00:00:00;ROTTERDAM;RTM;2021-12-29;2022-03-23;15:00;73H;HOLANDA;TFS
  EWG4377;2022-03-11 00:00:00;SALZBURGO /W. A. MOZART;SZG;2021-11-05;2022-03-25;11:30;32A;AUSTRIA;TFS
  RYR1123;2022-03-13 00:00:00;SANTIAGO-ROSALﾍA DE CASTRO;SCQ;2022-01-02;2022-03-20;9:00;73H;ESPANIA;TFS
  RYR1123;2022-03-10 00:00:00;SANTIAGO-ROSALﾍA DE CASTRO;SCQ;2022-02-03;2022-03-24;9:45;73H;ESPANIA;TFS
  RYR1123;2022-03-08 00:00:00;SANTIAGO-ROSALﾍA DE CASTRO;SCQ;2021-11-02;2022-03-22;18:15;73H;ESPANIA;TFS
  RYR1123;2022-03-12 00:00:00;SANTIAGO-ROSALﾍA DE CASTRO;SCQ;2022-02-05;2022-03-26;19:10;73H;ESPANIA;TFS
  RYR1123;2022-03-11 00:00:00;SANTIAGO-ROSALﾍA DE CASTRO;SCQ;2022-01-07;2022-03-25;20:00;73H;ESPANIA;TFS
  RYR1961;2022-03-09 00:00:00;SEVILLA;SVQ;2022-03-02;2022-03-23;9:20;73H;ESPANIA;TFS
  RYR1961;2022-03-07 00:00:00;SEVILLA;SVQ;2021-12-06;2022-03-21;9:30;73H;ESPANIA;TFS
  RYR1961;2022-03-11 00:00:00;SEVILLA;SVQ;2021-12-31;2022-03-25;14:50;73H;ESPANIA;TFS
  RYR1961;2022-03-13 00:00:00;SEVILLA;SVQ;2022-02-06;2022-03-20;19:35;73H;ESPANIA;TFS
  RYR1349;2022-03-08 00:00:00;SHANNON;SNN;2021-11-02;2022-03-22;12:10;73H;IRLANDA;TFS
  RYR1349;2022-03-12 00:00:00;SHANNON;SNN;2022-01-01;2022-03-26;12:10;73H;IRLANDA;TFS
  EWG2535;2022-03-13 00:00:00;STUTTGART/ ECHTERDINGEN;STR;2022-03-06;2022-03-20;10:45;319;ALEMANIA;TFS
  EWG2535;2022-03-12 00:00:00;STUTTGART/ ECHTERDINGEN;STR;2022-02-12;2022-03-26;13:30;32A;ALEMANIA;TFS
  TUI2219;2022-03-09 00:00:00;STUTTGART/ ECHTERDINGEN;STR;2022-02-16;2022-03-23;16:35;7S8;ALEMANIA;TFS
  EWG2535;2022-03-09 00:00:00;STUTTGART/ ECHTERDINGEN;STR;2021-11-03;2022-03-23;16:45;32A;ALEMANIA;TFS
  RYR4075;2022-03-12 00:00:00;TREVISO/S.ANGELO (MIL);TSF;2022-01-01;2022-03-26;15:35;73H;ITALIA;TFS
  RYR4075;2022-03-09 00:00:00;TREVISO/S.ANGELO (MIL);TSF;2021-11-03;2022-03-23;15:50;73H;ITALIA;TFS
  RYR1971;2022-03-08 00:00:00;VALENCIA;VLC;2022-03-01;2022-03-22;9:20;73H;ESPANIA;TFS
  RYR1971;2022-03-13 00:00:00;VALENCIA;VLC;2022-03-06;2022-03-20;9:55;73H;ESPANIA;TFS
  RYR1971;2022-03-10 00:00:00;VALENCIA;VLC;2022-03-03;2022-03-24;10:00;73H;ESPANIA;TFS
  RYR6122;2022-03-09 00:00:00;VARSOVIA/MODLIN;WMI;2021-12-01;2022-03-23;17:00;7M8;POLONIA;TFS
  RYR5030;2022-03-12 00:00:00;VARSOVIA/MODLIN;WMI;2022-01-01;2022-03-26;17:35;7M8;POLONIA;TFS
  NOS1351;2022-03-07 00:00:00;VERONA /VILLAFRANCA;VRN;2022-03-07;2022-03-21;14:25;7S8;ITALIA;TFS
  RYR4790;2022-03-12 00:00:00;VIENA  /INTERNACIONAL;VIE;2022-01-01;2022-03-26;11:10;320;AUSTRIA;TFS
  WZZ2832;2022-03-13 00:00:00;VIENA  /INTERNACIONAL;VIE;2022-02-06;2022-03-20;15:45;321;AUSTRIA;TFS
  WZZ2832;2022-03-10 00:00:00;VIENA  /INTERNACIONAL;VIE;2022-02-03;2022-03-24;15:55;321;AUSTRIA;TFS
  RYR4790;2022-03-13 00:00:00;VIENA  /INTERNACIONAL;VIE;2021-10-31;2022-03-20;16:10;320;AUSTRIA;TFS
  RYR4790;2022-03-09 00:00:00;VIENA  /INTERNACIONAL;VIE;2022-02-23;2022-03-23;16:40;320;AUSTRIA;TFS
  WZZ2832;2022-03-08 00:00:00;VIENA  /INTERNACIONAL;VIE;2022-03-08;2022-03-22;19:55;321;AUSTRIA;TFS
  RYR8769;2022-03-13 00:00:00;WEEZE;NRN;2022-01-02;2022-03-20;11:35;73H;ALEMANIA;TFS
  RYR8769;2022-03-09 00:00:00;WEEZE;NRN;2021-11-03;2022-03-23;13:15;73H;ALEMANIA;TFS
  EDW217;2022-03-12 00:00:00;ZURICH;ZRH;2022-03-05;2022-03-26;10:25;320;SUIZA;TFS
  EDW232;2022-03-13 00:00:00;ZURICH;ZRH;2022-03-06;2022-03-20;10:55;320;SUIZA;TFS
  EDW215;2022-03-09 00:00:00;ZURICH;ZRH;2021-11-03;2022-03-23;11:25;320;SUIZA;TFS
  EDW215;2022-03-11 00:00:00;ZURICH;ZRH;2022-01-28;2022-03-25;11:30;320;SUIZA;TFS
  CFG1175;2022-03-11 00:00:00;ZURICH;ZRH;2022-03-11;2022-03-25;13:45;320;SUIZA;TFS
  EDW215;2022-03-12 00:00:00;ZURICH;ZRH;2022-03-05;2022-03-26;17:05;320;SUIZA;TFS
  VKG1095;2022-03-13 00:00:00;AALBORG;AAL;2022-02-13;2022-03-20;13:45;32B;DINAMARCA;TFS
